verdict76609	 Die Beschwerde der Klägerin gegen die Nichtzulassung der Revision in dem Urteil des 17_ Zivilsenats des Oberlandesgerichts Dresden vom 27-5-2015 - 17 U 1450/14 - wird als unzulässig verworfen.	revisionsMisserfolg
verdict50896	 Auf die Revision der Beklagten wird das Urteil des 18_ Zivilsenats des Oberlandesgerichts Düsseldorf vom 4-4-2007 im Kostenpunkt und insoweit aufgehoben, als zum Nachteil der Beklagten erkannt worden ist.	revisionsErfolg
verdict33080	  Das Urteil des Landgerichts Leipzig vom 20-12-2002 wird aufgehoben, soweit der Angeklagte in den Fällen B I der Urteilsgründe wegen Untreue in sechs Fällen verurteilt wurde.	revisionsErfolg
verdict50414	 Die Rechtsbeschwerde der Schuldnerin gegen den Beschluss der 9_ Zivilkammer des Landgerichts Frankfurt am Main vom 23-4-2008 (2-09 T 428/07) wird auf ihre Kosten zurückgewiesen.	revisionsMisserfolg
verdict29856	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Leipzig vom 11-11-2003, soweit es den Angeklagten Sch_ betrifft, a) im Schuldspruch dahin geändert, daß der Angeklagte des Diebstahls in drei Fällen, der gefährlichen Körperverletzung, der schweren räuberischen Erpressung, der Hehlerei sowie des Diebstahls mit Waffen in Tateinheit mit Widerstand gegen Vollstreckungsbeamte und unerlaubter Ausübung der tatsächlichen Gewalt über eine Kriegswaffe schuldig ist, b) im Ausspruch über die in den Fällen B 8 und 10 der Urteilsgründe verhängten Einzelstrafen und im Gesamtstrafenausspruch aufgehoben, c) im Ausspruch über die Einziehung des Schreckschußrevolvers Umarex, Modell Champion, Waffen-Nr.	revisionsErfolg
verdict69030	 Die Untersuchungshaft hat bei beiden Angeschuldigten fortzudauern.	revisionsMisserfolg
verdict62880	 1_ Auf die Revision des Angeklagten gegen das Urteil des Landgerichts Lüneburg vom 13-7-2012 wird a) das Verfahren eingestellt, soweit der Angeklagte im Fall II_ 5_ Tat 5 der Urteilsgründe (Ziffer 7_ der Anklageschrift vom 9-2-2012) wegen Beihilfe zur Sachbeschädigung verurteilt worden ist; im Umfang der Einstellung fallen die Kosten des Verfahrens und die notwendigen Auslagen des Angeklagten der Staatskasse zur Last; b) das vorgenannte Urteil im Schuldspruch dahin geändert, dass der Angeklagte der vorsätzlichen Körperverletzung, der Beihilfe zur gefährlichen Körperverletzung in zwei Fällen, der Nötigung und der versuchten Nötigung schuldig ist.	revisionsErfolg
verdict47244	 Die Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 15_ Zivilsenats des Oberlandesgerichts München vom 22-8-2007 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict60698	 Der Antrag des Klägers auf Wiedereinsetzung in den vorigen Stand gegen die Versäumung der Frist zur Begründung des Antrags auf Zulassung der Berufung wird zurückgewiesen.	revisionsMisserfolg
verdict36116	 Die Rechtsbeschwerde des Klägers gegen den Beschluss der 16_ Zivilkammer des Landgerichts Frankfurt am Main vom 8-9-2004 wird zurückgewiesen.	revisionsMisserfolg
verdict41937	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Landau vom 16-3-2007 im Ausspruch über die Gesamtstrafe mit den Feststellungen mit der Maßgabe aufgehoben, dass eine nachträgliche gerichtliche Entscheidung über die Gesamtstrafe nach den §§ 460, 462 StPO zu treffen ist.	revisionsErfolg
verdict63723	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Berlin vom 20-8-2012 wird nach § 349 Abs_ 2 StPO mit der Maßgabe als unbegründet verworfen, dass gemäß § 349 Abs_ 4 StPO aus den insoweit zutreffenden Gründen der Antragsschrift des Generalbundesanwalts vom 22-2-2013 die tateinheitliche Verurteilung wegen Unterschlagung entfällt (Urteil vom 6-2-2002  – 1 StR 513/01, BGHSt 47, 243).	revisionsMisserfolg
verdict18728	 Auf die Revision der Beklagten wird das Urteil des 13_ Zivilsenats des Oberlandesgerichts Naumburg vom 23-11-1999 aufgehoben.	revisionsErfolg
verdict36598	 Die Revisionen der Angeklagten gegen das Urteil des Landgerichts Lübeck vom 16-8-2005 werden als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigungen keinen Rechtsfehler zum Nachteil der Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict62879	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Duisburg vom 11-6-2012, soweit es ihn betrifft, mit den Feststellungen aufgehoben.	revisionsErfolg
verdict76610	 Auf die Revision des Klägers wird das Urteil des 6_ Zivilsenats des Oberlandesgerichts Frankfurt am Main vom 17-12-2013 aufgehoben.	revisionsErfolg
verdict70078	 Die Revisionen der Angeklagten gegen das Urteil des Landgerichts Oldenburg vom 14-5-2014 werden als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigungen keinen Rechtsfehler zum Nachteil der Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict75766	 Der Antrag der Klägerin auf Zulassung der Berufung gegen das Urteil des 1_ Senats des Bayerischen Anwaltsgerichtshofs vom 16-2-2016 wird als unzulässig verworfen.	revisionsMisserfolg
verdict26337	 Die Rechtsbeschwerde gegen den Beschluß des 10_ Senats (Juristischen Beschwerdesenats) des Bundespatentgerichts vom 8-10-2001 wird auf Kosten des Präsidenten des Deutschen Patentund Markenamts zurückgewiesen.	revisionsMisserfolg
verdict27663	 Auf die Rechtsbeschwerde der Beklagten wird der Beschluß der 1_ Zivilkammer des Landgerichts Bautzen vom 11-6-2003 aufgehoben.	revisionsErfolg
verdict30810	 Die Beschwerde der Beklagten gegen die Nichtzulassung der Revision in dem Urteil des 3_ Zivilsenats des Oberlandesgerichts München vom 17-12-2003 wird zurückgewiesen.	revisionsMisserfolg
verdict45075	 Die sofortige Beschwerde des Antragstellers gegen den Beschluss des 2_ Senats des Niedersächsischen Anwaltsgerichtshofs vom 19-6-2007 wird zurückgewiesen.	revisionsMisserfolg
verdict59227	 Auf die Revision des Klägers wird das Urteil des 3_ Zivilsenats des Brandenburgischen Oberlandesgerichts vom 15-9-2010 aufgehoben.	revisionsErfolg
verdict60205	 Die Berufungen der Beklagten und der Beigeladenen gegen das Urteil des 2_ Senats des Anwaltsgerichtshofs des Landes Nordrhein-Westfalen vom 11-11-2011 werden zugelassen.	irrelevant
verdict35272	  Der Antrag auf Wiederherstellung der aufschiebenden Wirkung der sofortigen Beschwerde gegen den Beschluss des II_ Senats des Hessischen Anwaltsgerichtshofs vom 11-7-2005 wird zurückgewiesen.	revisionsMisserfolg
verdict74441	 Auf die Rechtsmittel der Klägerin werden das Urteil des Kartellsenats des Oberlandesgerichts Koblenz vom 26-8-2010 - auch im Kostenpunkt - aufgehoben und das Urteil der 4_ Kammer für Handelssachen des Landgerichts Koblenz vom 19-1-2010 abgeändert, soweit hinsichtlich der im Zeitraum vom 11-3-2005 bis zum 1-10-2008 vorgenommenen Gaspreisanpassungen und der Jahresabrechnungen für Erdgas vom 10-4-2006, 23-1-2007, 22-1-2008 und 20-1-2009 (Klageanträge zu 1 und 2) zum Nachteil der Klägerin erkannt worden ist.	revisionsErfolg
verdict51740	 Die Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 28_ Zivilsenats des Oberlandesgerichts Hamm vom 28-2-2008 wird auf Kosten der Klägerin zurückgewiesen.	revisionsMisserfolg
verdict58372	 Die Klägerin wird darauf hingewiesen, dass der Senat beabsichtigt, die Revision gemäß § 552a ZPO durch Beschluss zurückzuweisen.	revisionsMisserfolg
verdict17861	 Auf die Revision des Wirtschaftsprüfers wird das Urteil des Senats für Wirtschaftsprüfersachen bei dem Kammergericht vom 8-3-2000 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict73114	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Neuruppin vom 8-6-2015, soweit es ihn betrifft, mit den Feststellungen aufgehoben (§ 349 Abs_ 4 StPO).	revisionsErfolg
verdict27615	  Auf die Revision des Klägers wird unter Zurückweisung des weitergehenden Rechtsmittels das Urteil des 8_ Zivilsenats des Oberlandesgerichts Koblenz vom 18-1-2002 im Kostenpunkt und insoweit aufgehoben, als es die Berufung des Klägers gegen das Urteil der 15_ Zivilkammer des Landgerichts Koblenz vom 21-3-2001 hinsichtlich des Hilfsantrags abgewiesen hat.	revisionsErfolg
verdict61530	 Der Antrag des Klägers auf Zulassung der Berufung gegen das Urteil des 1_ Senats des Anwaltsgerichtshofs für das Land Nordrhein-Westfalen vom 8-4-2011 wird abgelehnt.	revisionsMisserfolg
verdict41914	 1_ Auf die Revision der Angeklagten wird das Urteil des Landgerichts München II vom 5-3-2007 im Schuldspruch dahingehend abgeändert, dass die Angeklagte des unerlaubten Inverkehrbringens bedenklicher und in ihrer Qualität nicht unerheblich geminderter Arzneimittel in 67 Fällen schuldig ist.	revisionsErfolg
verdict60675	  1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Potsdam vom 6-2-2012 gemäß § 349 Abs_ 4 StPO aufgehoben a) im Schuldspruch, soweit der Angeklagte wegen (besonders) schwerer räuberischer Erpressung und räuberischen Diebstahls in Tateinheit mit vorsätzlicher Körperverletzung (Geschehen vom 2-9-2010 – II_1 der Urteilsgründe) verurteilt wurde; jedoch bleiben die Feststellungen mit Ausnahme der die Schreckschusspistole betreffenden aufrechterhalten.	revisionsErfolg
verdict76633	 Die Rechtsbeschwerde der Gläubigerin gegen den Beschluss der 6_ Zivilkammer des Landgerichts Bonn vom 17-7-2015 wird zurückgewiesen.	revisionsMisserfolg
verdict49413	 Die Rechtsbeschwerde gegen den Beschluss der 4_ Zivilkammer des Landgerichts Mannheim vom 13-1-2009 wird auf Kosten des Schuldners als unzulässig verworfen.	revisionsMisserfolg
verdict22398	 Auf die Berufung der Beklagten werden das Urteil des 2_ Senats (Nichtigkeitssenats II) des Bundespatentgerichts vom 4-3-1998 (2 Ni 12/97 (EU)) teilweise abgeändert und die Klage insgesamt abgewiesen.	revisionsErfolg
verdict51715	 - ein kontinuierliches Tragelement (7), das mit dem Hauptprofil (2) verbunden ist, wobei das Tragelement (7) eine vorbestimmte Anzahl von Kupplungssitzen (11) aufweist, die in einem vorbestimmten Abstand voneinander liegen, der zur Verbindung mit den entsprechenden im Ankerungsbereich (5a) liegenden Vorsprüngen geeignet ist; und - einen Längssitz (8), der auf dem Hauptprofil (2) erhalten ist, zum Einfügen des kontinuierlichen Tragelementes (7), wobei der Längssitz (8) im Querschnitt eine Längsöffnung (10) aufweist, um einen Zugang zu den Kupplungssitzen (11) zu erlauben, und Unterschnitte (12) aufweist, die als Anschlag gegen einen entsprechenden Anschlagsabschnitt (13) des kontinuierlichen Tragelementes (7) wirken, - wobei die Unterschnitte (12) des Hauptprofils (2) das Herausziehen der Kupplungsmittel (6) durch die Längsöffnung verhindern können, - wobei jeder Kupplungssitz (11) mindestens einen Einfügungsbereich (11a) zum Einfügen eines an der Karosserie verschweißten Befestigungsvorsprunges (9) und mindestens einen Verriegelungsbereich (11b), um die Bewegung des Formteils in einer Richtung weg von der Karosserie zu blockieren, aufweist, - und wobei jeder Verriegelungsbereich (11b) einen vorspringenden Abschnitt (15) aufweist, dessen Dicke geringer ist als die Gesamtdicke des kontinuierlichen Tragelementes (7).	revisionsErfolg
verdict25423	 Die Revision gegen das Urteil des 30_ Zivilsenats des Oberlandesgerichts Hamm vom 31-8-2001 wird auf Kosten der Beklagten zurückgewiesen.	revisionsMisserfolg
verdict69488	  Das am 24-4-2014 verkündete Senatsurteil wird von Amts wegen nach § 319 Abs_ 1 ZPO in den Gründen dahingehend berichtigt, dass es auf S_ 18 zu Randnummer 26 statt "Entgegen der Auffassung des Klägers …" heißt "Entgegen der Auffassung der Beklagten …".	irrelevant
verdict33079	 Auf die Revision des Angeklagten wird das Urteil des Landgerichts Düsseldorf vom 11-11-2004, soweit es ihn betrifft, mit den zugehörigen Feststellungen aufgehoben.	revisionsErfolg
verdict59204	 Die Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 7_ Zivilsenats des Brandenburgischen Oberlandesgerichts vom 15-7-2009 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict38767	 Auf die Rechtsbeschwerde der Gläubigerin wird der Beschluss der 7_ Zivilkammer des Landgerichts Stade vom 24-6-2005 aufgehoben.	revisionsErfolg
verdict75790	   Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Traunstein vom 18-9-2015 im Rechtsfolgenausspruch mit den zugrunde liegenden Feststellungen aufgehoben.	revisionsErfolg
verdict74464	 Das Verfahren wird eingestellt, soweit es diesen Angeklagten betrifft.	revisionsErfolg
verdict56179	 Die Revision der Beklagten gegen das Urteil der 6_ Zivilkammer des Landgerichts Koblenz vom 16-3-2010 wird zurückgewiesen.	revisionsMisserfolg
verdict73138	  Das Landgericht hat den Angeklagten B_ wegen schweren Ban1 dendiebstahls in sechs Fällen und Diebstahls in vier Fällen zu einer Gesamtfreiheitsstrafe von drei Jahren und acht Monaten verurteilt.	revisionsErfolg
verdict45027	  Die Revision des Angeklagten gegen das Urteil des Landgerichts Regensburg vom 9-11-2007 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen durchgreifenden Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict28965	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Coburg vom 17-9-2003 wird als unzulässig verworfen.	revisionsMisserfolg
verdict24121	 Der Kläger ist der Vater der Beklagten_ Ihm gehörten verschiedene Grundstücke_ Räumlichkeiten der aufstehenden Gebäude waren vermietet_ Auf einem der Grundstücke unterhält der Kläger einen Saunabetrieb_   Mit notariellem Vertrag vom 7-6-1988 übertrug der Kläger den Beklagten, mit denen er zeitweise eine Gesellschaft mit beschränkter Haftung bildete, seinen gesamten Grundbesitz; die Beklagten übernahmen eingetragene Belastungen und räumten dem Kläger ein Wohnrecht sowie ein Nutzungsrecht an den Räumen und Grundstücksteilen ein, in bzw_ auf denen der Kläger die Sauna betreibt.	revisionsErfolg
verdict21096	 Der Angeklagte wird wegen unerlaubten Handeltreibens mit Betäubungsmitteln in zwei Fällen unter Einbeziehung der Strafe aus dem Urteil des Amtsgerichts Essen vom 31-3-2000 (Az_ 62 Ls 14 Js 940/99) zu einer Gesamtfreiheitsstrafe von acht Monaten verurteilt.	revisionsMisserfolg
verdict46353	  1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Bonn vom 19-6-2008 mit den Feststellungen aufgehoben, soweit die Unterbringung des Angeklagten in einem psychiatrischen Krankenhaus angeordnet worden ist.	revisionsErfolg
verdict62832	 Die Revision des Klägers gegen das Urteil der 1_ Zivilkammer des Landgerichts Itzehoe vom 21-2-2012 wird zurückgewiesen.	revisionsMisserfolg
verdict17837	 Auf die Revision der Kläger wird das Urteil des 16_ Zivilsenats des Oberlandesgerichts Celle vom 4-4-2000 aufgehoben.	revisionsErfolg
verdict58348	 Die Rechtsbeschwerde gegen den Beschluss des 2_ Senats für Familiensachen des Brandenburgischen Oberlandesgerichts vom 23-5-2011 wird auf Kosten der Antragsgegnerinnen verworfen.	revisionsMisserfolg
verdict77983	 1_ Auf die Revisionen der Angeklagten wird das Urteil des Landgerichts Potsdam vom 23-6-2016 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict72295	 Die Ablehnungsgesuche des Klägers gegen den Vorsitzenden Richter am Bundesgerichtshof Galke, den Richter am Bundesgerichtshof Prof_ Dr_ Radtke und den Notar Dr_ Frank werden verworfen.	revisionsMisserfolg
verdict59674	 Auf die Rechtsbeschwerde des Beklagten wird der Beschluss der Zivilkammer 20 des Landgerichts Hamburg vom 23-8-2011 aufgehoben.	revisionsErfolg
verdict36551	 Die Rechtsbeschwerde gegen den Beschluss des 5_ Zivilsenats des Oberlandesgerichts Naumburg vom 18-5-2000 wird auf Kosten der Klägerin verworfen.	revisionsMisserfolg
verdict48545	    1_ Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Aurich vom 7-10-2008 mit den zugehörigen Feststellungen aufgehoben, soweit eine Entscheidung über die Anordnung von Wertersatzverfall gegen den Angeklagten F_ unterblieben ist.	revisionsErfolg
verdict67284	 1_ Auf die Revision der Angeklagten gegen das Urteil des Landgerichts Trier vom 2-10-2013 wird a) das Verfahren im Fall II_ 17_ der Urteilsgründe gemäß § 154 Abs_ 2 StPO eingestellt; im Umfang der Einstellung fallen die Kosten des Verfahrens und die notwendigen Auslagen der Angeklagten der Staatskasse zur Last; b) das vorgenannte Urteil im Schuldspruch dahin geändert, dass die Angeklagte des schweren Bandendiebstahls in 13 Fällen und des Wohnungseinbruchdiebstahls schuldig ist.	revisionsErfolg
verdict67283	 1_ Der Antrag auf Ablehnung der Richter am Bundesgerichtshofs Dr_ Appl und Dr_ Eschelbach sowie der Richterin am Bundesgerichtshof Dr_ Ott wegen der Besorgnis der Befangenheit wird gemäß § 26a Abs_ 1 Nr_ 3, Abs_ 2 Satz 1 und 2 StPO als unzulässig verworfen.	revisionsMisserfolg
verdict25446	 Die Beklagte ist eingetragene Inhaberin des unter anderem mit Wirkung für die Bundesrepublik Deutschland in der Verfahrenssprache Französisch erteilten europäischen Patents 0 677 472 (Streitpatents), das beim Deutschen Patent- und Markenamt unter der Nummer 694 00 574 geführt wird, am 25-10-1994 unter Inanspruchnahme der Priorität der französischen Patentanmeldung 9 404 544 vom 15-4-1994 angemeldet worden ist und eine Endbearbeitungsmaschine für bedruckte Blätter betrifft.	revisionsMisserfolg
verdict47219	 Auf die Revision des Klägers wird das Urteil des 13_ Zivilsenats des Oberlandesgerichts Stuttgart vom 5-4-2007 aufgehoben.	revisionsErfolg
verdict24591	 1_ Auf die Revision des Angeklagten gegen das Urteil des Landgerichts Berlin vom 20-3-2002 wird im Hinblick auf BGHSt 42, 27 ff_ und 51 ff_ in den Fällen 1 und 8 bis 27 der Urteilsgründe die Verfolgung mit Zustimmung des Generalbundesanwalts gemäß § 154a Abs_ 2 StPO auf den Vorwurf des sexuellen Mißbrauchs von Kindern beschränkt und der Schuldspruch nach § 349 Abs_ 4 StPO dahin geändert, daß in diesen Fällen die tateinheitliche Verurteilung wegen sexuellen Mißbrauchs von Jugendlichen entfällt.	revisionsErfolg
verdict44183	 Auf die Beschwerde des Klägers wird die Revision gegen das Urteil des 17_ Zivilsenats des Oberlandesgerichts München vom 26-2-2007 – 17 U 5587/06 - zugelassen, soweit es den im Berufungsurteil (Seite 4) wiedergegebenen Klageantrag zu I gegen die Beklagte zu 1 betrifft.	revisionsErfolg
verdict44184	 Die Erinnerung des Klägers gegen den Kostenansatz in der Kostenrechnung des Bundesgerichtshofs vom 21-12-2007 - Kassenzeichen 780081000831 - wird zurückgewiesen.	revisionsMisserfolg
verdict49872	 Die Rechtsbeschwerde des Antragstellers gegen den Beschluss des 5_ Zivilsenats des Thüringer Oberlandesgerichts in Jena vom 14-7-2008 wird auf seine Kosten zurückgewiesen.	revisionsMisserfolg
verdict38744	  Auf die Revision des Angeklagten wird das Urteil des Landgerichts Augsburg vom 28-11-2005 nach § 349 Abs_ 4 StPO im Strafausspruch dahin abgeändert, dass der Angeklagte zu einer Gesamtfreiheitsstrafe von einem Jahr und acht Monaten verurteilt wird, deren Vollstreckung zur Bewährung ausgesetzt wird.	revisionsErfolg
verdict57481	 Die Revision gegen das Urteil der 3_ Zivilkammer des Landgerichts Arnsberg vom 21-9-2010 wird durch einstimmigen Beschluss auf Kosten des Klägers zurückgewiesen, weil die Rechtssache keine grundsätzliche Bedeutung hat, die Fortbildung des Rechts sowie die Sicherung einer einheitlichen Rechtsprechung eine Entscheidung des Revisionsgerichts nicht erfordern (§ 543 Abs_ 2 Satz 1 ZPO) und die Revision keine Aussicht auf Erfolg hat (§ 552a ZPO).	revisionsMisserfolg
verdict74804	  1 Das Landgericht hat den Angeklagten wegen Handeltreibens mit Betäubungsmitteln in Tateinheit mit Einfuhr von Betäubungsmitteln jeweils in nicht geringer Menge (Fall II_ 1_ der Urteilsgründe), Abgabe von Betäubungsmitteln in nicht geringer Menge (Fall II_ 2_ der Urteilsgründe) sowie Handeltreibens mit Betäubungsmitteln in nicht geringer Menge (Fall II_ 3_ der Urteilsgründe) zu einer Gesamtfreiheitsstrafe von drei Jahren und sechs Monaten verurteilt_ Von einer Unterbringung des Angeklagten in einer Entziehungsanstalt nach § 64 StGB hat es abgesehen.	revisionsErfolg
verdict55727	 Der Antrag des Antragstellers auf Bewilligung von Prozesskostenhilfe für die Rechtsbeschwerde gegen den Beschluss des 1_ Zivilsenats des Oberlandesgerichts München vom 28-1-2011 – 1 W 94/11 – wird zurückgewiesen.	revisionsMisserfolg
verdict64686	 Auf die Revision des Klägers wird das Urteil des 29_ Zivilsenats des Oberlandesgerichts München vom 17-3-2011 aufgehoben.	revisionsMisserfolg
verdict80243	 Die Beschwerde des Klägers gegen die Nichtzulassung der Revision in dem Urteil des 6_ Zivilsenats des Oberlandesgerichts Frankfurt am Main vom 23-2-2017 wird zurückgewiesen, weil die Rechtssache keine grundsätzliche Bedeutung hat, die auf die Verletzung von Verfahrensgrundrechten gestützten Rügen nicht durchgreifen und die Fortbildung des Rechts oder die Sicherung einer einheitlichen Rechtsprechung eine Entscheidung des Revisionsgerichts auch im Übrigen nicht erfordern (§ 543 Abs_ 2 Satz 1 ZPO).	revisionsMisserfolg
verdict80244	 Die Revision gegen das Urteil des Dienstgerichts für Richter bei dem Landgericht Leipzig vom 26-10-2016 wird auf Kosten des Antragstellers zurückgewiesen.	revisionsMisserfolg
verdict42406	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Stralsund vom 12-2-2007, soweit es ihn betrifft, mit den Feststellungen insoweit aufgehoben, als der Vorwegvollzug der Freiheitsstrafe von drei Jahren und sechs Monaten vor der Maßregel angeordnet ist.	revisionsErfolg
verdict42405	    1_ Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Paderborn vom 20-1-2007, soweit es den Angeklagten B_ betrifft, mit den Feststellungen aufgehoben.	revisionsMisserfolg
verdict21946	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Wuppertal vom 1-2-2002 mit den Feststellungen aufgehoben, soweit der Vorwegvollzug von zwei Dritteln der Freiheitsstrafe vor der Unterbringung in einer Entziehungsanstalt angeordnet ist.	revisionsErfolg
verdict73961	 AG Stuttgart-Bad Cannstatt, Entscheidung vom 25-04-2014 - 10 C 225/14 LG Stuttgart, Entscheidung vom 04-02-2015 - 4 S 165/14 -	irrelevant
verdict72634	 Der Senat beabsichtigt, die Revision der Klägerin gegen das Urteil der 4_ Zivilkammer des Landgerichts Stuttgart vom 6-2-2013 gemäß § 552a Satz 1 ZPO auf ihre Kosten zurückzuweisen.	revisionsMisserfolg
verdict44600	 Die Beschwerde der Beklagten gegen die Nichtzulassung der Revision in dem Urteil des 13_ Zivilsenats des Kammergerichts Berlin vom 4-12-2007 wird zurückgewiesen, weil sie nicht aufzeigt, dass die Rechtssache grundsätzliche Bedeutung hat oder die Fortbildung des Rechts oder die Sicherung einer einheitlichen Rechtsprechung eine Entscheidung des Revisionsgerichts erfordert (§ 543 Abs_ 2 S_ 1 ZPO).	revisionsMisserfolg
verdict32616	 Der Antrag des Beklagten auf Prozeßkostenhilfe wird zurückgewiesen.	irrelevant
verdict41574	 Die Beschwerde des Klägers gegen die Nichtzulassung der Revision in dem Urteil des 9_ Zivilsenats des Oberlandesgerichts Celle vom 4-10-2006 wird zurückgewiesen, weil keiner der im Gesetz (§ 543 Abs_ 2 ZPO) vorgesehenen Gründe vorliegt, nach denen der Senat die Revision zulassen darf.	revisionsMisserfolg
verdict29422	 Auf die Revision des Klägers wird das Urteil des 31_ Zivilsenats des Oberlandesgerichts München vom 18-1-1999 aufgehoben.	revisionsErfolg
verdict28578	 Auf die Revision des Klägers wird das Urteil des 19_ Zivilsenats des Oberlandesgerichts Dresden vom 15-7-1999 aufgehoben.	revisionsErfolg
verdict62493	 Auf die Rechtsbeschwerde des Antragstellers wird der Beschluss des 7_ Zivilsenats - 4_ Senat für Familiensachen - des Oberlandesgerichts Koblenz vom 17-4-2012 aufgehoben.	revisionsErfolg
verdict32615	 1_ Den Klägern wird gegen die Versäumung der Frist zur Einlegung und Begründung der Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 4_ Zivilsenats des Oberlandesgerichts Dresden vom 6-5-2004 Wiedereinsetzung in den vorigen Stand gewährt.	irrelevant
verdict63336	 Auf die Rechtsbeschwerde des Antragstellers wird der Beschluss des 13_ Zivilsenats des Oberlandesgerichts Celle vom 29-3-2012 aufgehoben.	revisionsErfolg
verdict51364	 Auf die Beschwerde des Generalbundesanwalts wird der Beschluss des Ermittlungsrichters des Bundesgerichtshofs vom 19-5-2009 aufgehoben.	revisionsErfolg
verdict51365	  Die Beschwerde des Generalbundesanwalts gegen den Beschluss des Ermittlungsrichters des Bundesgerichtshofs vom 11-11-2009 - 2 BGs 328/09 - wird verworfen.	revisionsMisserfolg
verdict18776	 1_ Das Verfahren wird vorläufig eingestellt, soweit dem Angeklagten Betrug zum Nachteil der Firma T_ hinsichtlich eines Betrages von 29.	revisionsErfolg
verdict18775	 Das Landgericht - Strafvollstreckungskammer - Berlin ist für die Bewährungsaufsicht und die nachträglichen Entscheidungen, die sich auf die Strafaussetzung zur Bewährung beziehen, zuständig.	irrelevant
verdict71791	 Die Rechtsbeschwerden gegen den Beschluss der 20_ Zivilkammer des Landgerichts Karlsruhe vom 3-6-2015 werden auf Kosten des Klägers als unzulässig verworfen.	revisionsMisserfolg
verdict21970	 Die Revision des Angeklagten gegen das Urteil des Landgerichts Kleve vom 3-4-2002 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO); jedoch wird die Anordnung des Verfalls von 660 DM durch die Anordnung der Einziehung dieses Geldbetrags ersetzt.	revisionsMisserfolg
verdict70465	  Die Revisionen der Angeklagten gegen das Urteil des Landgerichts Berlin vom 7-5-2014 werden nach § 349 Abs_ 2 StPO als unbegründet verworfen.	revisionsMisserfolg
verdict54859	 Die Anträge des Verurteilten aus dem Schreiben vom 6-12-2010 werden zurückgewiesen.	revisionsMisserfolg
verdict50015	 Die Revision gegen das Urteil des 5_ Zivilsenats des Oberlandesgerichts Celle vom 16-10-2008 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict74827	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Neuruppin vom 28-12-2015 im Ausspruch über den Verfall von Wertersatz mit den zugehörigen Feststellungen aufgehoben (§ 349 Abs_ 4 StPO).	revisionsErfolg
verdict20644	 Der beabsichtigten Entscheidung wird nicht entgegengetreten.	irrelevant
verdict55703	 Auf die Rechtsbeschwerde der Klägerin wird der Beschluss des Oberlandesgerichts Karlsruhe, 9_ Zivilsenat in Freiburg, vom 27-1-2010 aufgehoben.	revisionsErfolg
verdict80267	 1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts Paderborn vom 16-6-2017 mit den zugehörigen Feststellungen aufgehoben, soweit das Landgericht von der Unterbringung des Angeklagten in einer Entziehungsanstalt abgesehen hat.	revisionsErfolg
verdict27276	  1_ Auf die Revision des Angeklagten gegen das Urteil des Landgerichts Bonn vom 7-10-2002 wird a) das Verfahren eingestellt, soweit der Angeklagte wegen Körperverletzung zum Nachteil des   A_   verurteilt worden ist; im Umfang der Einstellung fallen die Kosten des Verfahrens und die notwendigen Auslagen des Angeklagten der Staatskasse zur Last;  b) das vorgenannte Urteil im Strafausspruch mit den Feststellungen aufgehoben.	revisionsErfolg
